id,rooms,area,rent,latitude,longitude
5249747,1,12,3900,55.706031,12.552815
5246107,1,35,6650,55.695462,12.524558
5086675,2,56,10475,55.636709,12.582897
5239422,2,59,11700,55.638214,12.580920
5217944,3,92,14700,55.654295,12.568211
5270233,1,33,7950,55.679639,12.548044
5166742,3,105,15000,55.658780,12.562653
5270981,2,67,11630,55.660841,12.503090
5242841,2,71,11950,55.682748,12.455784
5211309,3,83,14248,55.664493,12.591439
5158075,3,95,17950,55.658832,12.633643
4883005,3,111,17000,55.683567,12.581772
4856797,6,231,31762,55.684228,12.572508
5252438,3,81,13225,55.656761,12.503792
5262324,1,31,10500,55.686301,12.589569
5241114,4,131,18500,55.733686,12.564141
5263645,4,166,27283,55.732739,12.561723
4960416,1,24,5999,55.668800,12.499741
5022489,1,15,7000,55.688385,12.508888
5105724,5,127,16650,55.705827,12.433875
5179192,5,134,18000,55.619128,12.568626
5216766,1,37,5633,55.707792,12.485342
5272097,2,65,12200,55.636558,12.580429
5274099,2,67,13800,55.667523,12.627036
5266725,1,48,8000,55.655898,12.503485
5247677,2,53,11311,55.636709,12.582897
5074404,3,86,12807,55.626185,12.576225
5247646,3,91,12395,55.651821,12.554816
5121297,2,86,15999,55.677830,12.573206
5184522,3,99,15700,55.665227,12.624279
5251674,3,91,11317,55.678938,12.450205
5247645,3,79,12700,55.652367,12.556530
5273992,2,59,10900,55.726775,12.477716
5079087,4,136,17500,55.651292,12.542151
5273996,2,52,10100,55.710460,12.484442
4739392,2,56,11500,55.665367,12.598933
5262457,3,98,15400,55.663616,12.624077
5273104,2,53,11900,55.665530,12.627330
5274099,2,67,13800,55.667523,12.627036
5274217,1,38,8600,55.712077,12.575295
5266725,1,48,8000,55.655898,12.503485
5242877,4,110,15900,55.653056,12.543546
5263183,1,50,8350,55.678873,12.530872
5274038,4,102,15100,55.617802,12.569192
5239432,2,60,11700,55.634942,12.579119
5149924,3,102,14995,55.665165,12.510616
5179192,5,134,18000,55.619128,12.568626
4900278,3,65,12799,55.663095,12.593584
5023175,3,121,15106,55.684120,12.615212
5263958,2,116,16000,55.707202,12.526368
5193032,1,37,8584,55.679425,12.551437
4974060,3,73,9200,55.723913,12.507285
4856694,3,90,13466,55.726121,12.478513
5249777,1,21,5000,55.665835,12.509698
5273104,2,53,11900,55.665530,12.627330
5273091,2,60,11900,55.637755,12.580868
5130194,3,82,12400,55.640331,12.582975
5271983,2,53,12100,55.622082,12.573736
5248129,3,81,13012,55.660841,12.503090
5270948,2,66,11100,55.640331,12.582975
4956329,2,74,14500,55.680218,12.590206
5085935,4,126,20300,55.698585,12.585769
5249262,2,88,12480,55.667390,12.620210
5181932,3,84,13900,55.703795,12.503554
5092270,4,102,14000,55.707173,12.491523
4856705,4,105,17495,55.678128,12.573445
5247694,3,89,13865,55.663095,12.593584
5194025,7,214,33438,55.687590,12.595955
5262866,2,71,14995,55.693037,12.551990
5112302,4,119,20000,55.732739,12.561723
5249727,1,7,3500,55.692890,12.547805
5249777,1,21,5000,55.665835,12.509698
5249704,1,56,11900,55.686667,12.528529
5273121,2,32,10750,55.681189,12.518624
5262426,1,45,7400,55.649554,12.551497
5017590,1,28,8300,55.663553,12.591000
5274027,3,89,15500,55.666197,12.621256
5274032,3,94,15400,55.666493,12.624566
4857750,4,151,29500,55.685175,12.565269
5248022,1,49,8400,55.703754,12.537448
5262428,1,34,6300,55.649554,12.551497
5054948,1,43,7640,55.701219,12.535712
5224886,2,110,19800,55.679212,12.569246
5107678,4,114,15900,55.645625,12.548263
5253495,5,130,17900,55.654547,12.612201
5262441,3,80,13000,55.657994,12.511751
5266714,1,39,5937,55.707792,12.485342
5245187,1,180,19800,55.680659,12.571175
4956083,2,63,11050,55.617418,12.566349
5258841,3,69,12800,55.620270,12.573462
5185814,1,35,7904,55.679425,12.551437
5271983,2,53,12100,55.622082,12.573736
5185816,1,43,7939,55.701219,12.535712
5205808,1,41,9000,55.705378,12.543452
5249770,1,45,9500,55.671264,12.514637
5242875,4,110,16300,55.653056,12.543546
5179340,3,65,13118,55.663095,12.593584
5239432,2,60,11700,55.634942,12.579119
5117845,2,115,18820,55.661812,12.569668
5190072,2,79,13800,55.648375,12.553065
5241712,5,152,16052,55.606586,12.593683
5101208,3,134,19000,55.691701,12.524678
5270983,3,79,13332,55.656761,12.503792
5143981,4,86,15995,55.698748,12.535320
5150806,4,130,14500,55.738439,12.507797
5266787,3,86,12800,55.626185,12.576225
4992910,1,14,7000,55.637100,12.575012
5273121,2,32,10750,55.681189,12.518624
4956190,5,195,24200,55.620428,12.572797
5273091,2,60,11900,55.637755,12.580868
5136252,3,85,16950,55.671032,12.585607
3728880,2,70,13000,55.706672,12.595776
5263106,1,64,14500,55.668598,12.547070
5208360,1,36,9500,55.663553,12.591000
5273982,2,43,10300,55.651307,12.511187
5126148,2,43,9800,55.665096,12.456153
5179340,3,65,13118,55.663095,12.593584
5262459,3,99,17900,55.703844,12.594553
5086692,3,91,12750,55.676421,12.436609
5239919,3,108,14300,55.638175,12.581597
5246611,4,121,21340,55.688969,12.559045
5247625,3,94,13900,55.706052,12.537600
5242795,4,102,13950,55.727318,12.474743
5242796,4,97,13500,55.727318,12.474743
5245187,1,180,19800,55.680659,12.571175
5246675,3,87,11500,55.724530,12.474464
5126124,1,28,7488,55.645948,12.636120
5266712,3,114,15520,55.686241,12.488985
5208330,1,48,10000,55.616671,12.565964
5184525,1,35,6650,55.696180,12.524019
5252876,3,71,11950,55.711095,12.479290
5249723,1,38,10000,55.649105,12.611941
5272667,2,61,13800,55.667523,12.627036
5082596,3,107,19500,55.676761,12.531524
5254001,2,66,12900,55.701024,12.580537
5272781,2,29,10900,55.681189,12.518624
5262459,3,99,17900,55.703844,12.594553
5127791,5,161,21627,55.675097,12.548271
4856955,4,117,16946,55.652386,12.511991
5163219,3,124,18750,55.686736,12.584134
5092337,2,89,12815,55.725437,12.478625
4992890,3,81,17000,55.689958,12.554588
5265261,1,12,4500,55.692890,12.547805
5184525,1,35,6650,55.696180,12.524019
5181545,1,23,7000,55.686710,12.503927
5188873,1,35,8000,55.688441,12.491476
5272685,3,74,13400,55.639789,12.582016
5272824,1,26,7900,55.681189,12.518624
5247356,1,40,8095,55.695357,12.534754
5272060,3,81,13400,55.617802,12.569192
4813572,3,122,15800,55.664442,12.601083
5258838,2,71,11525,55.677018,12.435548
4873697,3,143,18500,55.672672,12.558478
5143984,3,89,13600,55.655513,12.547887
5239390,3,91,14000,55.637843,12.580475
5242873,5,147,21500,55.648393,12.553017
5242878,3,78,14200,55.651319,12.555321
5258842,4,101,15750,55.649703,12.550492
5273099,2,38,11800,55.681189,12.518624
5249728,1,17,5500,55.715727,12.471890
5263586,1,30,6250,55.727285,12.479933
5268071,4,130,28000,55.668452,12.534562
5273094,1,38,11900,55.681189,12.518624
5241113,3,93,15500,55.685697,12.615687
5054100,4,109,14040,55.676413,12.437081
5247693,2,64,12626,55.649051,12.535273
5194787,3,87,14600,55.646565,12.552006
5262447,1,41,6200,55.707601,12.531026
5243759,3,141,20900,55.669039,12.580680
5011140,4,101,14400,55.635435,12.577151
4856612,2,80,12826,55.656387,12.509244
5239424,2,59,11700,55.638214,12.580920
5239919,3,108,14300,55.638175,12.581597
5232153,4,111,16200,55.653134,12.548116
5249723,1,38,10000,55.649105,12.611941
5078239,3,106,18700,55.658832,12.633643
5083785,1,32,7334,55.705502,12.527119
5248809,4,111,14617,55.676169,12.436299
4880219,1,14,5150,55.696180,12.524019
5237942,2,53,10200,55.665229,12.456205
5266717,2,63,11800,55.652309,12.556465
5273101,2,62,11700,55.622082,12.573736
5220336,3,95,14600,55.637796,12.581832
5243014,3,66,12950,55.618372,12.573111
5234625,2,108,17000,55.672118,12.592080
5242878,3,78,14200,55.651319,12.555321
5266716,3,105,15995,55.660133,12.560764
5163222,4,95,17000,55.697442,12.538697
5258836,3,87,13700,55.649703,12.550492
5242873,5,147,21500,55.648393,12.553017
5242937,4,115,16770,55.652386,12.511991
5271988,3,74,12000,55.710460,12.484442
5242850,2,83,12600,55.682748,12.455784
5212120,4,125,15800,55.625388,12.571490
5188888,1,35,6650,55.695252,12.523573
5074399,4,101,13752,55.626185,12.576225
5248001,1,37,6900,55.703754,12.537448
5273094,1,38,11900,55.681189,12.518624
5273986,1,41,10200,55.688463,12.494303
5273925,1,29,7300,55.688463,12.494303
5273099,2,38,11800,55.681189,12.518624
5266726,1,45,8000,55.655898,12.503485
5083785,1,32,7334,55.705502,12.527119
5258838,2,71,11525,55.677018,12.435548
5273943,2,32,11050,55.681189,12.518624
4559159,2,68,12000,55.681249,12.578823
5194787,3,87,14600,55.646565,12.552006
5242803,3,86,13200,55.634696,12.579943
5112376,3,90,13240,55.621584,12.573410
5270952,2,108,18500,55.673172,12.590052
5247696,2,63,12782,55.649051,12.535273
5158077,4,122,20500,55.703983,12.596326
5249763,1,8,4500,55.718899,12.492832
5239216,3,60,11700,55.727596,12.479145
5188888,1,35,6650,55.695252,12.523573
5112511,4,90,14200,55.635957,12.577198
5077231,2,70,10900,55.683682,12.458612
5239388,2,66,13200,55.637664,12.580775
5242865,4,106,14900,55.682748,12.455784
5266704,4,117,15200,55.640331,12.582975
5246692,1,64,11500,55.689953,12.562738
5227993,4,108,16500,55.619409,12.567984
5179172,3,90,13950,55.653859,12.503733
5242851,4,103,14850,55.682748,12.455784
5247624,4,102,16600,55.659681,12.512877
5183552,3,119,17900,55.677985,12.574255
5244166,6,218,34000,55.657802,12.522026
5118156,4,110,17250,55.651410,12.541841
4856927,3,107,17495,55.678128,12.573445
5211186,1,51,8575,55.649554,12.551497
5171425,4,111,17200,55.653134,12.548116
5194070,1,29,6150,55.727285,12.479933
5179338,5,192,31090,55.734451,12.573912
5272824,1,26,7900,55.681189,12.518624
5195416,4,112,14800,55.638359,12.583660
5243685,3,152,25000,55.699216,12.593541
4933797,5,126,16379,55.621352,12.572437
5248586,1,37,6900,55.703754,12.537448
5269024,1,28,7900,55.663553,12.591000
5248002,1,49,8000,55.703754,12.537448
5242860,2,74,12400,55.682748,12.455784
5242840,2,76,12350,55.682748,12.455784
5242871,3,87,13100,55.682748,12.455784
5081664,2,67,11050,55.671176,12.472884
4515306,2,69,16500,55.665198,12.533776
5208329,3,87,13300,55.616671,12.565964
5077618,6,276,38000,55.686463,12.591826
5113429,4,123,19000,55.679003,12.573068
5015732,1,43,10000,55.616959,12.566361
4856746,2,79,13300,55.732739,12.561723
5162548,4,114,16249,55.656909,12.501427
5266726,1,45,8000,55.655898,12.503485
5262418,3,155,20000,55.607516,12.581085
4984281,1,47,8003,55.695462,12.524558
5242790,2,63,13400,55.620270,12.573462
5073502,3,94,17800,55.670568,12.585183
5185285,4,96,14000,55.626185,12.576225
5242851,4,103,14850,55.682748,12.455784
5195416,4,112,14800,55.638359,12.583660
5242869,3,101,13700,55.682748,12.455784
5189042,3,148,22000,55.707048,12.576113
4991153,4,173,28800,55.667563,12.531727
5242867,4,106,14800,55.682748,12.455784
5261951,4,200,39000,55.673645,12.545902
4900082,5,152,22000,55.684119,12.585351
5242872,3,97,13500,55.682748,12.455784
5202617,4,97,13300,55.727318,12.474743
5184615,1,32,6350,55.727220,12.479290
5179307,2,194,32000,55.726972,12.577694
5073502,3,94,17800,55.670568,12.585183
5268051,4,105,14950,55.618673,12.567705
5242803,3,86,13200,55.634696,12.579943
5239390,3,91,14000,55.637843,12.580475
5248586,1,37,6900,55.703754,12.537448
5258836,3,87,13700,55.649703,12.550492
5258834,1,55,8800,55.649554,12.551497
5027891,3,83,12600,55.676983,12.436204
5211185,3,88,13900,55.649703,12.550492
5184504,4,133,22167,55.707098,12.594016
5258833,5,128,18100,55.649703,12.550492
5171425,4,111,17200,55.653134,12.548116
5268052,4,105,14950,55.618673,12.567705
5112334,3,89,13800,55.655540,12.548269
5262418,3,155,20000,55.607516,12.581085
5239216,3,60,11700,55.727596,12.479145
5195418,3,88,13600,55.652309,12.556465
5143986,2,71,11000,55.712147,12.472082
5209615,1,32,7334,55.705502,12.527119
5105803,5,123,16705,55.621711,12.572956
5262439,3,84,14000,55.660112,12.512251
5118157,2,62,15250,55.665578,12.533849
5121299,4,97,16120,55.664493,12.591439
5212658,3,85,12550,55.636125,12.581212
5217936,4,100,14100,55.711801,12.480088
5242847,3,109,14400,55.682748,12.455784
5218737,4,222,39600,55.680634,12.588782
5242868,3,87,13100,55.682748,12.455784
5239917,2,57,11700,55.638307,12.581241
5243685,3,152,25000,55.699216,12.593541
5252431,4,102,17195,55.698748,12.535320
5242858,2,74,12300,55.682748,12.455784
5235762,4,122,16775,55.652386,12.511991
5143986,2,71,11000,55.712147,12.472082
4985341,6,130,18800,55.657653,12.488401
5212077,3,104,13350,55.739646,12.487692
5181918,3,75,12700,55.727596,12.479145
5262425,4,102,13700,55.727318,12.474743
5242791,3,66,12950,55.620270,12.573462
5238514,3,70,13450,55.664906,12.611227
5239922,3,100,15000,55.638175,12.581597
5239930,3,108,14600,55.638175,12.581597
5121290,3,103,14717,55.662119,12.596402
5242861,2,74,12500,55.682748,12.455784
5073496,3,120,20560,55.684585,12.551257
5190071,2,74,12950,55.646106,12.547326
5184704,3,103,20900,55.668146,12.556642
5189646,5,120,18910,55.657128,12.509917
5227993,4,108,16500,55.619409,12.567984
5261850,4,111,14250,55.634100,12.580702
5239927,3,77,12900,55.638001,12.581605
5239336,2,57,11700,55.638315,12.581096
5212077,3,104,13350,55.739646,12.487692
5143240,5,109,16200,55.658039,12.512355
5189050,3,149,36000,55.726972,12.577694
5272819,1,44,9000,55.667881,12.516962
5242871,3,87,13100,55.682748,12.455784
5237946,2,66,11800,55.665348,12.457358
5243716,2,84,12600,55.683006,12.456226
5239347,3,77,13200,55.638001,12.581605
5022937,4,96,16500,55.619409,12.567984
5044231,2,76,11700,55.688955,12.449246
5112331,3,102,18380,55.688602,12.559418
5242866,4,112,15000,55.682748,12.455784
5123369,3,77,18500,55.671396,12.589815
5266704,4,117,15200,55.640331,12.582975
5112327,3,161,21000,55.672672,12.558478
4740047,5,191,25000,55.676207,12.575812
5239377,2,71,12400,55.637749,12.581051
5243015,3,66,13750,55.618372,12.573111
5121287,4,99,15786,55.660841,12.503090
5246678,1,42,9100,55.705378,12.543452
5003213,1,47,8018,55.695462,12.524558
5239356,2,52,12000,55.637921,12.581371
5239425,2,69,12700,55.638325,12.580990
5242790,2,63,13400,55.620270,12.573462
5242833,3,90,13500,55.682748,12.455784
5239370,2,64,11900,55.637841,12.581140
5239434,2,60,11800,55.634942,12.579119
5239401,2,61,11800,55.637897,12.580714
5242793,4,101,15100,55.677018,12.435548
5242792,4,101,14975,55.677018,12.435548
5242822,3,97,14500,55.619409,12.567984
5258833,5,128,18100,55.649703,12.550492
5252870,4,93,12900,55.711542,12.480989
5242849,2,83,12800,55.682748,12.455784
5243757,2,115,25400,55.678158,12.581217
5237518,4,104,18145,55.652730,12.545434
5239352,3,65,13500,55.637921,12.581371
5239406,2,67,12400,55.637843,12.580475
5065032,5,128,19733,55.678026,12.494112
5239414,2,64,11700,55.638117,12.580798
5238109,2,62,11200,55.676449,12.436417
5195418,3,88,13600,55.652309,12.556465
5211318,5,112,16100,55.616521,12.566203
5262440,3,85,14000,55.660255,12.512381
5239335,4,95,17000,55.634942,12.579119
5235747,2,107,18500,55.678756,12.590644
5237520,3,92,15245,55.652430,12.545442
5022937,4,96,16500,55.619409,12.567984
5252875,3,71,11950,55.711095,12.479290
5239376,2,60,11900,55.637755,12.580868
4856505,2,111,16409,55.684835,12.501109
5244091,2,130,18500,55.683833,12.587061
5242859,3,93,15200,55.682748,12.455784
5063196,2,83,12000,0.000000,0.000000
5239348,3,77,13300,55.638001,12.581605
5158632,4,165,35000,55.679257,12.589305
5015671,1,43,10000,55.616521,12.566203
5239400,2,67,11900,55.637843,12.580475
5175913,3,125,22000,55.672345,12.552277
5217936,4,100,14100,55.711801,12.480088
5111296,2,73,11775,55.619850,12.574296
5242858,2,74,12300,55.682748,12.455784
4956109,2,64,10450,55.617418,12.566349
5243717,2,76,12450,55.682748,12.455784
5242866,4,112,15000,55.682748,12.455784
5025930,4,120,16575,55.633930,12.597071
5211318,5,112,16100,55.616521,12.566203
5235762,4,122,16775,55.652386,12.511991
5239923,4,113,17000,55.638001,12.581605
5218737,4,222,39600,55.680634,12.588782
5251669,3,123,17500,55.658423,12.513910
5239403,2,61,11700,55.637897,12.580714
5246678,1,42,9100,55.705378,12.543452
5246717,6,155,20500,55.682748,12.455784
5079059,4,142,24850,55.684390,12.571234
5239393,3,95,14400,55.637664,12.580775
5239404,2,60,12200,55.637997,12.580752
5072939,3,108,18750,55.676448,12.569685
5240218,2,79,13400,55.638175,12.581597
2694681,2,69,12500,55.711711,12.563395
5239435,2,60,12200,55.634942,12.579119
5239363,2,59,11800,55.637921,12.581371
5112337,3,98,17300,55.679568,12.574248
5239917,2,57,11700,55.638307,12.581241
5176356,3,69,14000,55.663553,12.591000
5251681,1,93,14500,55.620262,12.571017
5240226,4,118,16700,55.638175,12.581597
5239378,2,52,11800,55.637921,12.581371
5238584,3,87,13100,55.682748,12.455784
4962750,5,114,15900,55.619459,12.572437
4968631,5,211,29935,55.735310,12.574357
5248612,1,38,6900,55.703754,12.537448
5242840,2,76,12350,55.682748,12.455784
5242843,3,97,13600,55.682748,12.455784
5015671,1,43,10000,55.616521,12.566203
5252895,2,68,11900,55.637897,12.580714
5238459,1,35,8250,55.688441,12.491476
5239341,4,140,17900,55.638175,12.581597
5211178,2,59,12100,55.640331,12.582975
5238584,3,87,13100,55.682748,12.455784
5079407,3,95,16950,55.651292,12.542151
5238106,2,65,11150,55.676449,12.436417
5177865,1,51,8250,55.649554,12.551497
5242838,3,90,13200,55.682748,12.455784
5239398,4,105,16700,55.637843,12.580475
5242842,3,97,13900,55.682748,12.455784
5190916,2,91,13484,55.649051,12.535273
5121217,3,110,17500,55.697898,12.493852
5258835,4,97,13300,55.727318,12.474743
5248614,1,37,6900,55.703754,12.537448
5252180,2,60,11950,55.635287,12.578356
5243013,2,63,13400,55.618372,12.573111
5157939,3,90,14200,55.653873,12.503641
5246717,6,155,20500,55.682748,12.455784
5189148,4,118,15495,55.676193,12.471977
5239930,3,108,14600,55.638175,12.581597
5185817,1,44,9454,55.679425,12.551437
5227237,3,134,23500,55.680604,12.534308
5015492,4,213,34613,55.682729,12.592367
5243766,2,67,12500,55.646033,12.547263
5239337,4,95,17100,55.634942,12.579119
5242837,3,90,13300,55.682748,12.455784
4999339,2,104,15000,55.679533,12.603100
5239922,3,100,15000,55.638175,12.581597
5259409,3,89,14950,55.632257,12.577481
5237946,2,66,11800,55.665348,12.457358
5126171,1,32,6350,55.727220,12.479290
5083778,4,194,26152,55.680223,12.578604
5240222,3,96,14100,55.638175,12.581597
5259409,3,89,14950,55.632257,12.577481
5072234,4,106,14861,55.617810,12.572924
5238106,2,65,11150,55.676449,12.436417
4977133,2,64,11250,55.617418,12.566349
5239354,3,65,13300,55.637841,12.581140
5079393,5,166,29050,55.684456,12.551164
5185817,1,44,9454,55.679425,12.551437
5258837,4,129,16100,55.677018,12.435548
5121277,4,97,15572,55.660841,12.503090
5177865,1,51,8250,55.649554,12.551497
5175121,4,104,14200,55.671176,12.472884
5189006,2,168,24000,55.665249,12.599428
5175003,3,119,18700,55.683877,12.504041
5262440,3,85,14000,55.660255,12.512381
5239396,3,91,14800,55.637843,12.580475
5239402,3,70,13700,55.637997,12.580752
5239419,2,64,12500,55.638117,12.580798
5194824,2,59,11250,55.636709,12.582897
5239391,3,91,14300,55.637843,12.580475
5088229,2,52,11400,55.637841,12.581140
5239380,3,78,13800,55.637749,12.581051
5239436,2,52,12000,55.637841,12.581140
5239411,3,74,13800,55.638117,12.580798
5058048,3,107,20800,55.671843,12.572796
5092265,4,93,13700,55.711542,12.480989
5239429,3,76,14700,55.638325,12.580990
5189148,4,118,15495,55.676193,12.471977
5157939,3,90,14200,55.653873,12.503641
5083778,4,194,26152,55.680223,12.578604
5239387,4,109,16300,55.637664,12.580775
5080310,4,132,24400,55.648474,12.552865
5121277,4,97,15572,55.660841,12.503090
5211178,2,59,12100,55.640331,12.582975
5194796,1,23,7150,55.686710,12.503927
4956184,1,50,10000,55.668393,12.612989
4977133,2,64,11250,55.617418,12.566349
5240231,3,96,14500,55.638175,12.581597
5239401,2,61,11800,55.637897,12.580714
5239336,2,57,11700,55.638315,12.581096
5242822,3,97,14500,55.619409,12.567984
5239356,2,52,12000,55.637921,12.581371
5242793,4,101,15100,55.677018,12.435548
5239370,2,64,11900,55.637841,12.581140
5239434,2,60,11800,55.634942,12.579119
5239425,2,69,12700,55.638325,12.580990
5242792,4,101,14975,55.677018,12.435548
5080310,4,132,24400,55.648474,12.552865
5167379,5,93,14535,55.705339,12.501393
